"","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MoSold","YrSold","SaleType","SalePrice"
"2182","RL",44,13758,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","Timber","Norm","Norm","1Fam","1.5Fin",1990,1991,"Gable","CompShg","HdBoard","HdBoard","BrkFace",117,"Gd","Gd","CBlock","Gd","TA","Mn","LwQ",902,"Unf",0,254,1156,"GasA","Ex","Y","SB",1187,530,0,1717,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","A",1990,"RFn",2,400,"TA","TA","Y",168,36,0,0,0,0,"No Pool","No Fence","No Feature",4,2007,"Warranty Deed",187500
"2183","RL",82,9303,"Pave","No Alley","IR1","Lvl","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",1996,1997,"Hip","CompShg","VinylSd","VinylSd","BrkFace",42,"Gd","TA","PConc","Ex","TA","No Exposure","ALQ",742,"Unf",0,130,872,"GasA","Ex","Y","SB",888,868,0,1756,1,0,2,1,3,1,"TA",7,"Typ",0,"No Fireplace","A",1996,"Fin",2,422,"TA","TA","Y",144,122,0,0,0,0,"No Pool","No Fence","No Feature",7,2007,"Warranty Deed",204000
"2184","RL",82,6718,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",86,"Gd","TA","PConc","Ex","TA","Mn","GLQ",250,"Unf",0,1017,1267,"GasA","Ex","Y","SB",1312,0,0,1312,0,0,2,0,2,1,"Gd",5,"Typ",0,"No Fireplace","A",2001,"Unf",2,471,"TA","TA","Y",256,28,0,0,0,0,"No Pool","No Fence","No Feature",1,2007,"Warranty Deed",180500
"2185","RL",73,9590,"Pave","No Alley","IR1","Lvl","Corner","Gtl","Timber","Norm","Norm","1Fam","SLvl",2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",442,"Gd","TA","PConc","Ex","TA","Av","GLQ",786,"Unf",0,82,868,"GasA","Ex","Y","SB",1146,0,0,1146,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","A",2003,"Fin",2,438,"TA","TA","Y",160,22,0,0,0,0,"No Pool","No Fence","No Feature",5,2007,"Warranty Deed",187500
"2186","RL",80,11305,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",2002,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",886,"Gd","TA","PConc","Gd","TA","Av","GLQ",1329,"Unf",0,593,1922,"GasA","Ex","Y","SB",1922,0,0,1922,1,0,2,0,2,1,"Gd",6,"Typ",1,"Ex","A",2002,"Fin",3,692,"TA","TA","Y",201,64,0,0,0,0,"No Pool","No Fence","No Feature",4,2007,"Warranty Deed",282000
"2187","RL",82,7777,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",1996,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",203,"Gd","TA","PConc","Ex","TA","No Exposure","Unf",0,"Unf",0,1491,1491,"GasA","Ex","Y","SB",1491,0,0,1491,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","A",1996,"Fin",2,571,"TA","TA","Y",0,35,0,0,0,0,"No Pool","No Fence","No Feature",11,2007,"Warranty Deed",178000
"2188","RL",85,14536,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",2002,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",236,"Gd","TA","PConc","Gd","TA","Av","GLQ",1300,"Unf",0,316,1616,"GasA","Ex","Y","SB",1629,0,0,1629,1,0,2,0,3,1,"Gd",9,"Typ",1,"Gd","A",2002,"Fin",3,808,"TA","TA","Y",0,252,0,0,0,0,"No Pool","No Fence","No Feature",11,2007,"Warranty Deed",270000
"2189","RL",82,11800,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story",2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",94,"Gd","TA","PConc","Gd","TA","Gd","GLQ",766,"Unf",0,356,1122,"GasA","Ex","Y","SB",1146,1340,0,2486,1,0,3,1,5,1,"Gd",10,"Typ",1,"Gd","BI",2003,"Fin",2,452,"TA","TA","Y",143,32,0,0,0,0,"No Pool","No Fence","No Feature",7,2007,"Warranty Deed",279900
"2190","RL",50,35133,"Grvl","No Alley","Reg","Lvl","Inside","Not Gtl","Timber","Norm","Norm","1Fam","1Story",1963,1963,"Hip","CompShg","MetalSd","MetalSd","BrkFace",226,"TA","TA","CBlock","TA","TA","Gd","Rec",1159,"Unf",0,413,1572,"GasA","Gd","Y","SB",1572,0,0,1572,1,0,1,1,3,1,"TA",5,"Typ",2,"TA","2T",1963,"RFn",3,995,"TA","TA","Y",0,263,0,0,263,0,"No Pool","No Fence","No Feature",5,2007,"Warranty Deed",186700
"2191","RL",93,15306,"Pave","No Alley","IR1","HLS","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",100,"Gd","TA","PConc","Ex","TA","Gd","GLQ",80,"Unf",0,1652,1732,"GasA","Ex","Y","SB",1776,0,0,1776,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","A",2006,"Fin",3,712,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",5,2007,"New",283463
"2192","RL",85,12633,"Pave","No Alley","IR1","HLS","Inside","Gtl","Timber","PosA","Other","1Fam","1Story",2006,2007,"Hip","CompShg","MetalSd","MetalSd","BrkFace",242,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,1824,1824,"GasA","Ex","Y","SB",1824,0,0,1824,0,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","A",2006,"Fin",3,932,"TA","TA","Y",160,36,0,0,108,0,"No Pool","No Fence","No Feature",9,2007,"New",392000
"2193","RL",88,12665,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story",2005,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",245,"Gd","TA","PConc","Gd","Gd","Gd","Unf",0,"Unf",0,1094,1094,"GasA","Ex","Y","SB",1133,1349,0,2482,0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","BI",2005,"Fin",3,642,"TA","TA","Y",144,39,0,0,0,0,"No Pool","No Fence","No Feature",2,2007,"Warranty Deed",281213
"2194","RL",70,8402,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Mitchel","Feedr","Norm","1Fam","1Story",2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No Exposure","ALQ",206,"Unf",0,914,1120,"GasA","Ex","Y","SB",1120,0,0,1120,0,0,1,0,3,1,"TA",6,"Typ",0,"No Fireplace","None",0,"None",0,0,"Other","None","Y",0,30,0,0,0,0,"No Pool","No Fence","No Feature",12,2007,"New",147000
"2195","RL",200,43500,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Mitchel","Artery","Norm","1Fam","1Story",1953,1953,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","Ex","Y","SB",2034,0,0,2034,0,0,1,0,2,1,"TA",9,"Min1",0,"No Fireplace","2T",1953,"RFn",4,1041,"TA","TA","N",483,266,0,0,0,561,"TA","GdPrv","No Feature",6,2007,"Warranty Deed",130000
"2196","RM",62,6710,"Pave","No Alley","IR1","Lvl","FR3","Gtl","Mitchel","Norm","Norm","TwnhsE","SFoyer",1996,1997,"Gable","CompShg","VinylSd","VinylSd","BrkFace",134,"TA","TA","PConc","Ex","TA","Av","Rec",16,"GLQ",904,0,920,"GasA","Ex","Y","SB",936,0,0,936,2,0,0,1,0,1,"TA",3,"Typ",0,"No Fireplace","A",1996,"Fin",2,460,"TA","TA","Y",0,40,0,0,0,0,"No Pool","No Fence","No Feature",6,2007,"Warranty Deed",140000
"2197","RL",94,25286,"Pave","No Alley","Reg","HLS","Inside","Not Gtl","Mitchel","Norm","Norm","1Fam","1Story",1963,1963,"Gable","CompShg","HdBoard","Other","None",0,"TA","TA","PConc","TA","TA","Gd","ALQ",633,"Unf",0,431,1064,"GasA","Gd","Y","SB",1040,0,0,1040,1,0,1,0,3,1,"TA",5,"Typ",0,"No Fireplace","A",1963,"Unf",2,648,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",1,2007,"Warranty Deed",132250
"2198","RL",100,25000,"Pave","No Alley","Reg","Low","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",1967,1967,"Gable","CompShg","HdBoard","Other","None",0,"TA","TA","CBlock","TA","TA","Av","Unf",0,"Unf",0,1632,1632,"GasA","TA","Y","SB",1632,0,0,1632,0,0,2,0,4,2,"TA",8,"Typ",0,"No Fireplace","A",1967,"Unf",2,576,"TA","TA","P",0,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2007,"Warranty Deed",143000
"2199","RL",74,32463,"Pave","No Alley","Reg","Low","Inside","Not Gtl","Mitchel","Norm","Norm","2fmCon","1Story",1961,1975,"Gable","CompShg","MetalSd","MetalSd","Stone",149,"TA","Gd","CBlock","TA","TA","Av","BLQ",1159,"Unf",0,90,1249,"GasA","Ex","Y","SB",1622,0,0,1622,1,0,1,0,3,1,"TA",7,"Typ",1,"TA","2T",1975,"Fin",4,1356,"TA","TA","Y",439,0,0,0,0,0,"No Pool","No Fence","No Feature",3,2007,"Warranty Deed",168000
"2200","RM",44,4224,"Pave","No Alley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","1Story",1976,1976,"Gable","CompShg","Other","Other","None",0,"TA","TA","PConc","Gd","TA","No Exposure","GLQ",840,"Unf",0,200,1040,"GasA","TA","Y","SB",1060,0,0,1060,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","A",1976,"Unf",2,572,"TA","TA","Y",100,110,0,0,0,0,"No Pool","No Fence","No Feature",6,2007,"Warranty Deed",129900
"2201","RM",44,4224,"Pave","No Alley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","1Story",1976,1976,"Gable","CompShg","Other","Other","None",0,"TA","TA","PConc","Gd","TA","No Exposure","ALQ",874,"Unf",0,268,1142,"GasA","TA","Y","SB",1142,0,0,1142,1,0,1,1,3,1,"TA",6,"Typ",1,"Po","A",1976,"Fin",2,528,"TA","TA","Y",536,90,0,0,0,0,"No Pool","MnPrv","No Feature",8,2007,"Warranty Deed",134000
"2202","RM",21,1504,"Pave","No Alley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",1972,1972,"Gable","CompShg","Other","Other","None",0,"TA","TA","CBlock","TA","TA","No Exposure","BLQ",252,"Unf",0,294,546,"GasA","TA","Y","SB",546,546,0,1092,0,0,1,1,3,1,"TA",5,"Typ",0,"No Fireplace","A",1972,"Unf",1,253,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",5,2007,"Warranty Deed",85500
"2203","RM",21,1533,"Pave","No Alley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",1970,1970,"Gable","CompShg","Other","Other","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",503,"Unf",0,27,530,"GasA","TA","Y","SB",530,462,0,992,1,0,1,0,2,1,"TA",4,"Typ",0,"No Fireplace","BI",1970,"Fin",1,297,"TA","TA","Y",112,97,0,0,0,0,"No Pool","No Fence","No Feature",7,2007,"Warranty Deed",106500
"2204","RM",21,1495,"Pave","No Alley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",1970,1970,"Gable","CompShg","Other","Other","BrkFace",189,"TA","TA","CBlock","TA","TA","No Exposure","ALQ",384,"Unf",0,162,546,"GasA","Ex","Y","SB",546,546,0,1092,0,0,1,1,3,1,"TA",5,"Typ",0,"No Fireplace","None",0,"None",0,0,"Other","None","Y",0,64,0,0,0,0,"No Pool","No Fence","No Feature",5,2007,"Warranty Deed",93900
"2205","RM",21,2001,"Pave","No Alley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",1970,1970,"Gable","CompShg","Other","Other","BrkFace",80,"TA","TA","CBlock","TA","TA","No Exposure","Unf",0,"Unf",0,546,546,"GasA","Fa","Y","SB",546,546,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,"No Fireplace","A",1970,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",1,2007,"Warranty Deed",75000
"2206","RM",21,1936,"Pave","No Alley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SFoyer",1970,1970,"Gable","CompShg","Other","Other","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ",131,"GLQ",499,0,630,"GasA","Gd","Y","SB",630,0,0,630,1,0,1,0,1,1,"TA",3,"Typ",0,"No Fireplace","None",0,"None",0,0,"Other","None","Y",0,0,0,0,0,0,"No Pool","MnPrv","No Feature",12,2007,"Warranty Deed",84500
"2207","RM",21,1890,"Pave","No Alley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",1976,1976,"Gable","CompShg","Other","Other","None",0,"TA","TA","CBlock","TA","TA","No Exposure","Unf",0,"Unf",0,546,546,"GasA","Ex","Y","SB",546,546,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,"No Fireplace","A",1976,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,"No Pool","GdWo","No Feature",4,2007,"Other",75190
"2208","RL",74,11333,"Pave","No Alley","IR1","Lvl","Corner","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",1976,1976,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Av","ALQ",539,"Unf",0,490,1029,"GasA","TA","Y","SB",1062,0,0,1062,1,0,1,0,3,1,"TA",5,"Typ",2,"TA","A",1976,"RFn",2,539,"TA","TA","Y",120,0,0,0,0,0,"No Pool","No Fence","No Feature",5,2007,"Warranty Deed",146800
"2209","RL",72,9129,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",1977,1977,"Gable","CompShg","Other","Other","BrkFace",144,"TA","TA","PConc","Gd","TA","Av","GLQ",923,"Unf",0,0,923,"GasA","TA","Y","SB",1008,0,0,1008,1,0,1,0,1,1,"Gd",4,"Typ",1,"Fa","A",1977,"Fin",2,678,"TA","TA","Y",201,66,0,0,0,0,"No Pool","MnPrv","No Feature",7,2007,"Warranty Deed",153500
"2210","RL",74,15957,"Pave","No Alley","IR1","Low","Corner","Not Gtl","Mitchel","Norm","Norm","1Fam","SLvl",1977,1977,"Gable","CompShg","HdBoard","Other","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",1148,"Unf",0,96,1244,"GasA","TA","Y","SB",1356,0,0,1356,2,0,2,0,3,1,"TA",6,"Typ",1,"TA","A",1977,"Fin",2,528,"TA","TA","Y",1424,0,0,0,0,0,"No Pool","MnPrv","No Feature",9,2007,"Warranty Deed",188000
"2211","RL",61,33983,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",1977,1994,"Gable","CompShg","Other","Other","None",0,"TA","Fa","PConc","TA","TA","Mn","ALQ",1112,"Unf",0,48,1160,"GasA","TA","Y","SB",1676,0,0,1676,1,0,1,1,3,1,"Gd",6,"Mod",2,"TA","A",1977,"RFn",2,672,"TA","TA","P",690,90,0,0,0,0,"No Pool","GdPrv","No Feature",5,2007,"Warranty Deed",196000
"2212","RL",68,8286,"Pave","No Alley","IR1","Lvl","Corner","Gtl","Mitchel","Norm","Norm","1Fam","2Story",1977,1977,"Gable","CompShg","Other","Other","None",0,"TA","TA","PConc","Gd","TA","No Exposure","Rec",531,"Unf",0,185,716,"GasA","Ex","Y","SB",716,716,0,1432,1,0,1,1,3,1,"TA",6,"Typ",1,"Gd","A",1977,"Fin",2,531,"TA","TA","Y",0,136,0,0,240,0,"No Pool","GdPrv","No Feature",6,2007,"Warranty Deed",157000
"2213","RL",50,6723,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",1971,1971,"Gable","CompShg","Wd Sdng","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",796,"Unf",0,0,796,"GasA","TA","Y","SB",796,0,0,796,0,1,1,0,2,1,"TA",5,"Typ",0,"No Fireplace","None",0,"None",0,0,"Other","None","Y",129,0,0,0,0,0,"No Pool","GdWo","No Feature",9,2007,"Warranty Deed",138000
"2214","RL",54,7244,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",1970,1970,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","Gd","TA","Av","ALQ",619,"Unf",0,149,768,"GasA","Ex","Y","SB",768,0,0,768,1,0,1,0,2,1,"TA",5,"Typ",0,"No Fireplace","D",1987,"Unf",2,624,"TA","TA","Y",104,0,0,0,0,0,"No Pool","No Fence","No Feature",4,2007,"Warranty Deed",129500
"2215","RL",69,7599,"Pave","No Alley","Reg","Lvl","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",1982,2006,"Gable","CompShg","HdBoard","Other","None",0,"TA","TA","CBlock","TA","TA","No Exposure","ALQ",565,"Unf",0,280,845,"GasA","TA","Y","SB",845,0,0,845,1,0,1,0,2,1,"TA",4,"Typ",0,"No Fireplace","D",1987,"Unf",2,360,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2007,"Warranty Deed",129500
"2216","RL",74,11000,"Pave","No Alley","Mod+ IR","Lvl","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",1976,2003,"Gable","CompShg","Other","Other","None",0,"TA","TA","PConc","Gd","TA","No Exposure","LwQ",1090,"Unf",0,0,1090,"GasA","TA","Y","SB",1178,0,0,1178,1,0,1,1,3,1,"TA",6,"Typ",0,"No Fireplace","A",1976,"Unf",2,502,"TA","TA","Y",0,44,0,0,88,0,"No Pool","MnPrv","No Feature",6,2007,"Warranty Deed",135000
"2217","RL",76,8314,"Pave","No Alley","Reg","Lvl","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",1982,1982,"Gable","CompShg","HdBoard","Other","None",0,"TA","TA","CBlock","TA","TA","Gd","ALQ",546,"Unf",0,270,816,"GasA","TA","Y","SB",816,0,0,816,0,0,1,0,2,1,"TA",5,"Typ",0,"No Fireplace","A",1982,"Unf",1,264,"TA","TA","Y",168,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2007,"Warranty Deed",124500
"2218","RL",65,11625,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",1983,1983,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No Exposure","ALQ",596,"Unf",0,220,816,"GasA","TA","Y","SB",816,0,0,816,1,0,1,0,2,1,"TA",4,"Typ",0,"No Fireplace","A",1983,"Fin",1,264,"TA","TA","Y",330,0,0,0,0,0,"No Pool","MnPrv","No Feature",5,2007,"Warranty Deed",139000
"2219","RL",63,10712,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",1991,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Mn","BLQ",212,"Unf",0,762,974,"GasA","TA","Y","SB",974,0,0,974,0,0,1,0,3,1,"TA",5,"Typ",0,"No Fireplace","None",0,"None",0,0,"Other","None","Y",0,28,0,0,0,0,"No Pool","MnPrv","No Feature",9,2007,"Other",93500
"2220","RL",62,10447,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",1984,1984,"Gable","CompShg","Other","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No Exposure","ALQ",516,"Unf",0,348,864,"GasA","TA","Y","SB",887,0,0,887,0,1,1,0,3,1,"TA",5,"Typ",0,"No Fireplace","A",1984,"RFn",1,288,"TA","TA","Y",140,0,0,0,0,0,"No Pool","No Fence","No Feature",12,2007,"Warranty Deed",124500
"2221","RL",73,11027,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","Stone",28,"TA","TA","CBlock","TA","TA","No Exposure","BLQ",468,"Rec",539,171,1178,"GasA","Gd","Y","SB",1293,0,0,1293,1,0,2,0,2,1,"TA",5,"Typ",0,"No Fireplace","A",1954,"RFn",2,452,"TA","TA","Y",280,0,0,0,0,0,"No Pool","No Fence","No Feature",5,2006,"Warranty Deed",149900
"2222","RL",85,10533,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1956,1956,"Hip","CompShg","VinylSd","VinylSd","BrkFace",244,"TA","Gd","CBlock","TA","TA","No Exposure","Rec",773,"Unf",0,235,1008,"GasA","TA","Y","SB",1024,0,0,1024,1,0,1,0,2,1,"Gd",5,"Typ",2,"TA","A",1956,"Unf",1,313,"TA","TA","Y",0,0,0,0,280,0,"No Pool","No Fence","No Feature",8,2006,"Warranty Deed",157500
"2223","RL",73,11765,"Pave","No Alley","IR1","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","Stone",302,"TA","TA","CBlock","TA","TA","Mn","Rec",1127,"Unf",0,490,1617,"GasA","Fa","Y","SB",1797,0,0,1797,0,0,1,1,3,1,"TA",7,"Typ",1,"TA","A",1957,"Unf",3,963,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2006,"Warranty Deed",169000
"2224","RL",73,39384,"Pave","No Alley","IR1","Low","CulDSac","Not Gtl","NAmes","Norm","Norm","1Fam","1Story",1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","Stone",902,"TA","TA","CBlock","Gd","TA","Gd","ALQ",1110,"Unf",0,595,1705,"GasA","Ex","Y","SB",1390,0,0,1390,1,0,1,1,1,1,"Ex",4,"Min1",2,"Gd","A",1957,"Unf",2,550,"TA","TA","Y",0,189,0,0,0,0,"No Pool","No Fence","No Feature",10,2006,"Warranty Deed",252000
"2225","RL",90,11727,"Pave","No Alley","Reg","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",1969,1969,"Gable","CompShg","HdBoard","HdBoard","BrkFace",434,"TA","Gd","CBlock","TA","TA","Mn","Unf",0,"Unf",0,1851,1851,"GasA","Gd","Y","SB",1851,0,0,1851,0,0,2,0,3,1,"TA",8,"Typ",1,"TA","A",1969,"Fin",2,506,"TA","TA","Y",0,146,0,0,0,0,"No Pool","No Fence","No Feature",3,2006,"Warranty Deed",192100
"2226","RL",60,8238,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",1997,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No Exposure","GLQ",700,"Unf",0,113,813,"GasA","Ex","Y","SB",813,712,0,1525,1,0,2,1,3,1,"TA",6,"Typ",1,"TA","A",1997,"Fin",2,400,"TA","TA","Y",421,72,0,0,0,0,"No Pool","No Fence","No Feature",5,2006,"Warranty Deed",183500
"2227","RL",64,13006,"Pave","No Alley","IR1","Lvl","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",1997,1997,"Gable","CompShg","HdBoard","HdBoard","BrkFace",285,"TA","TA","PConc","Gd","TA","No Exposure","Unf",0,"Unf",0,964,964,"GasA","Gd","Y","SB",993,1243,0,2236,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BI",1997,"Fin",2,642,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",11,2006,"Warranty Deed",222000
"2228","RL",64,13041,"Pave","No Alley","Mod+ IR","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",1995,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No Exposure","Unf",0,"Unf",0,781,781,"GasA","Gd","Y","SB",781,890,0,1671,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","A",1995,"Fin",2,423,"TA","TA","Y",0,84,0,0,0,0,"No Pool","No Fence","No Feature",2,2006,"Warranty Deed",170000
"2229","RL",64,13031,"Pave","No Alley","Mod+ IR","Lvl","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",1995,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No Exposure","ALQ",592,"Unf",0,99,691,"GasA","Gd","Y","SB",691,807,0,1498,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","A",1995,"Fin",2,409,"TA","TA","Y",315,44,0,0,0,0,"No Pool","No Fence","No Feature",7,2006,"Warranty Deed",187500
"2230","RL",54,9783,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",1996,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No Exposure","Unf",0,"Unf",0,821,821,"GasA","Gd","Y","SB",821,955,0,1776,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BI",1996,"Fin",2,443,"TA","TA","Y",286,116,0,0,0,0,"No Pool","No Fence","No Feature",5,2006,"Warranty Deed",202000
"2231","RL",70,11207,"Pave","No Alley","IR1","HLS","FR2","Gtl","Gilbert","Norm","Norm","1Fam","2Story",1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",714,"Unf",0,88,802,"GasA","Gd","Y","SB",802,709,0,1511,1,0,2,1,3,1,"TA",8,"Typ",1,"TA","A",1997,"Fin",2,413,"TA","TA","Y",95,75,0,0,0,0,"No Pool","No Fence","No Feature",6,2006,"Warranty Deed",185000
"2232","RL",134,19378,"Pave","No Alley","IR1","HLS","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","Mn","GLQ",57,"Unf",0,1335,1392,"GasA","Ex","Y","SB",1392,1070,0,2462,1,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","A",2006,"RFn",2,576,"TA","TA","Y",239,132,0,168,0,0,"No Pool","No Fence","No Feature",3,2006,"New",320000
